SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value,Vendor,Part Number,Cost Source
SHHOLDCLMPBR,shade-holder-brass-clamp-on-shade-holder,SHADE HOLDER: Brass Clamp-On Shade Holder,brass,active,,Shade Holders,0,7.0,3.2,,B&P,10787,B&P price 10787
SHHOLDCLMPNK,shade-holder-brass-clamp-on-shade-holder,SHADE HOLDER: Brass Clamp-On Shade Holder,nickel,active,,Shade Holders,17,11.0,4.86,82.62,B&P,10785N,B&P price 10785N
SHHOLDUNOAB,shade-holder-brass-uno-shade-holder,"SHADE HOLDER: Brass UNO Shade Holder, 2.25""",antique brass,active,,Shade Holders,8,8.0,4.08,32.64,B&P,10786A or B,B&P price 10786A
SHHOLDUNOBK,shade-holder-brass-uno-shade-holder,"SHADE HOLDER: Brass UNO Shade Holder, 2.25""",black,active,,Shade Holders,18,8.0,4.08,73.44,B&P,10786BK,B&P price 10786BK
SHHOLDUNOBR,shade-holder-brass-uno-shade-holder,"SHADE HOLDER: Brass UNO Shade Holder, 2.25""",brass,active,,Shade Holders,19,8.0,4.08,77.52,B&P,10786U,B&P price 10786U
SHHOLDUNONK,shade-holder-brass-uno-shade-holder,"SHADE HOLDER: Brass UNO Shade Holder, 2.25""",nickel,active,,Shade Holders,24,8.0,4.08,97.92,B&P,10786N,B&P price 10786N
SHIPCUSTACCT,use-your-fedex-or-ups-account-to-pay-for-shipping,Use Your FedEx or UPS Account to Pay For Shipping,Default Title,active,,Shipping,-102,0.0,,,,,
SHIPLOCALPU,use-local-pickup,Use Local Pickup,Default Title,active,,Shipping,-47,0.0,,,,,
SHIPSIGREQ,signature-required-option,Signature-Required Option,Default Title,active,,Shipping,-5,3.5,,,,,
SHMETFACAB,pendant-shade-metal-faceted,"Pendant Shade, Metal, Faceted",Antique Brass,active,,,4,11.0,,,,,
SHMETFACBK,pendant-shade-metal-faceted,"Pendant Shade, Metal, Faceted",Black,active,,,0,11.0,,,,,
SHMETFACBR,pendant-shade-metal-faceted,"Pendant Shade, Metal, Faceted",Brass,active,,,5,11.0,,,,,
SHMETFACBZ,pendant-shade-metal-faceted,"Pendant Shade, Metal, Faceted",Bronze,active,,,4,11.0,,,,,
SHMETFACNK,pendant-shade-metal-faceted,"Pendant Shade, Metal, Faceted",Nickel,active,,,-1,11.0,,,,,
SHWHENEDIT,shipping-when-editing-an-order,Shipping when editing an order,Default Title,active,,,0,1.0,,,,,
SKASEPTBR,socket-aluminum-side-cord-exit-push-through,"SOCKET: ALUMINUM, SIDE CORD EXIT, PUSH-THROUGH",brass,active,,Sockets,62,3.0,1.5,93.0,Satco,80-2137,Est (same as NK from price sheet)
SKASEPTNK,socket-aluminum-side-cord-exit-push-through,"SOCKET: ALUMINUM, SIDE CORD EXIT, PUSH-THROUGH",nickel,active,,Sockets,18,3.0,1.5,27.0,Satco,80-1754,Price sheet 80-1754
SKASEPTPW,socket-aluminum-side-cord-exit-push-through,"SOCKET: ALUMINUM, SIDE CORD EXIT, PUSH-THROUGH",pewter,active,,Sockets,35,3.0,1.8,63.0,Satco,80-2438,Price sheet 80-2438
SKBKBK,socket-black-bakelite-keyless,"SOCKET: BLACK BAKELITE, KEYLESS",Default Title,active,,Sockets,167,3.0,0.96,160.32,Satco,80-1111,PO 1011 80-1111
SKBKRBK,socket-black-bakelite-keyless-with-shade-support-ring,"SOCKET: BAKELITE, KEYLESS WITH SHADE SUPPORT RING",Black,active,,Sockets,262,4.75,0.85,222.7,Satco,80-1072,Worksheet
SKBKRLBK,copy-of-socket-bakelite-keyless-with-shade-support-ring,"SOCKET: BAKELITE, KEYLESS WITH SHADE SUPPORT RING, Long",Black,active,,Sockets,0,4.75,,,,,
SKBKRLWH,copy-of-socket-bakelite-keyless-with-shade-support-ring,"SOCKET: BAKELITE, KEYLESS WITH SHADE SUPPORT RING, Long",White,active,,Sockets,35,4.75,,,,,
SKBKRWH,socket-black-bakelite-keyless-with-shade-support-ring,"SOCKET: BAKELITE, KEYLESS WITH SHADE SUPPORT RING",White,active,,Sockets,18,4.75,0.85,15.3,Satco,80-2530,Est (same as BK)
SKBPRBK,socket-black-bakelite-push-through-with-shade-support-ring,"SOCKET: BLACK BAKELITE, PUSH-THROUGH WITH SHADE SUPPORT RING",Default Title,active,,Sockets,8,3.0,0.85,6.8,Satco,,Est (similar bakelite socket)
SKCANDBKBK,socket-black-bakelite-string-light-medium-base,"SOCKET: BLACK BAKELITE STRING LIGHT, MEDIUM BASE",Default Title,archived,,Sockets,0,1.75,1.19,,Satco,80-1311,Price sheet 80-1311
SKCANDBKRBK,socket-black-bakelite-keyless-candelabra-base-with-ring,"SOCKET: BLACK BAKELITE, KEYLESS, CANDELABRA BASE, with Ring",Default Title,active,,Sockets,0,2.5,1.26,,Satco,80-1095,Price sheet 80-1095
SKCCBK,socket-4-piece-on-off-pull-chain,SOCKET: 4-PIECE with ON/OFF PULL CHAIN,black,active,,Sockets,103,11.5,,,,80-2509,
SKCCBR,socket-4-piece-on-off-pull-chain,SOCKET: 4-PIECE with ON/OFF PULL CHAIN,brass,active,,Sockets,24,11.5,,,,80-1052,
SKCCBZ,socket-4-piece-on-off-pull-chain,SOCKET: 4-PIECE with ON/OFF PULL CHAIN,dark antique brass,active,,Sockets,14,11.5,,,,80-2445,
SKCCNK,socket-4-piece-on-off-pull-chain,SOCKET: 4-PIECE with ON/OFF PULL CHAIN,nickel,active,,Sockets,28,11.5,,,,80-1053,
SKCDBK,socket-4-piece-dimmer-switch,SOCKET: 4-PIECE with DIMMER SWITCH,black,active,,Sockets,14,20.0,11.94,167.16,Satco,80-2479,Price sheet 80-2479
SKCDBR,socket-4-piece-dimmer-switch,SOCKET: 4-PIECE with DIMMER SWITCH,brass,active,,Sockets,13,20.0,11.94,155.22,Satco,80-1064,Est (same type as BK/NK)
SKCDBZ,socket-4-piece-dimmer-switch,SOCKET: 4-PIECE with DIMMER SWITCH,dark antique brass,active,,Sockets,27,20.0,13.14,354.78,Satco,80-2327,PO 1011 80-2327
SKCDNK,socket-4-piece-dimmer-switch,SOCKET: 4-PIECE with DIMMER SWITCH,nickel,active,,Sockets,10,20.0,11.94,119.4,Satco,80-1065,Price sheet 80-1065
SKCDUBK,socket-4-piece-dimmer-switch-and-uno-threads,SOCKET: 4-PIECE with DIMMER SWITCH and UNO THREADS,black,active,,Sockets,14,22.0,12.6,176.4,Satco,80-2480,Est (same type as BR/NK)
SKCDUBR,socket-4-piece-dimmer-switch-and-uno-threads,SOCKET: 4-PIECE with DIMMER SWITCH and UNO THREADS,brass,active,,Sockets,12,22.0,12.6,151.2,Satco,80-1066,Price sheet 80-1066
SKCDUBZ,socket-4-piece-dimmer-switch-and-uno-threads,SOCKET: 4-PIECE with DIMMER SWITCH and UNO THREADS,dark antique brass,active,,Sockets,27,22.0,13.8,372.6,Satco,80-2422,PO 1011 80-2422
SKCDUNK,socket-4-piece-dimmer-switch-and-uno-threads,SOCKET: 4-PIECE with DIMMER SWITCH and UNO THREADS,nickel,active,,Sockets,13,22.0,12.6,163.8,Satco,80-1067,Price sheet 80-1067
SKCKBK,socket-4-piece-keyless,"SOCKET: 4-PIECE, KEYLESS",black,active,,Sockets,441,12.0,6.9,3042.9,Satco,80-2477,Est (same type as NK)
SKCKBR,socket-4-piece-keyless,"SOCKET: 4-PIECE, KEYLESS",brass,active,,Sockets,43,12.0,6.9,296.7,Satco,80-1054,Est (same type as NK)
SKCKBZ,socket-4-piece-keyless,"SOCKET: 4-PIECE, KEYLESS",dark antique brass,active,,Sockets,38,12.0,7.5,285.0,Satco,80-2326,PO 1011 80-2326
SKCKNK,socket-4-piece-keyless,"SOCKET: 4-PIECE, KEYLESS",nickel,active,,Sockets,49,12.0,6.9,338.1,Satco,80-1055,PO 1011/Price sheet 80-1055
SKCKUBK,socket-4-piece-keyless-with-uno-threads,"SOCKET: 4-PIECE, KEYLESS WITH UNO THREADS",black,active,,Sockets,17,14.0,8.1,137.7,Satco,80-2478,Price sheet 80-2478
SKCKUBR,socket-4-piece-keyless-with-uno-threads,"SOCKET: 4-PIECE, KEYLESS WITH UNO THREADS",brass,active,,Sockets,14,14.0,7.5,105.0,Satco,80-1056,Est (same type as BZ)
SKCKUBZ,socket-4-piece-keyless-with-uno-threads,"SOCKET: 4-PIECE, KEYLESS WITH UNO THREADS",dark antique brass,active,,Sockets,18,14.0,7.5,135.0,Satco,80-2423,PO 1011 80-2423
SKCKUGNDBR,socket-4-piece-keyless-with-uno-threads-grounded,"SOCKET: 4-PIECE, KEYLESS with UNO THREADS, GROUNDED",brass,active,,Sockets,45,16.0,,,,80-2565,
SKCKUGNDBZ,socket-4-piece-keyless-with-uno-threads-grounded,"SOCKET: 4-PIECE, KEYLESS with UNO THREADS, GROUNDED",dark antique brass,active,,Sockets,27,16.0,,,,80-2568,
SKCKUGNDNK,socket-4-piece-keyless-with-uno-threads-grounded,"SOCKET: 4-PIECE, KEYLESS with UNO THREADS, GROUNDED",nickel,active,,Sockets,39,16.0,,,,80-2566,
SKCKUNK,socket-4-piece-keyless-with-uno-threads,"SOCKET: 4-PIECE, KEYLESS WITH UNO THREADS",nickel,active,,Sockets,31,14.0,7.5,232.5,Satco,80-1057,Est (same type as BZ)
SKCOBK,socket-4-piece-on-off-switch,SOCKET: 4-PIECE with ON/OFF TURN KNOB,black,active,,Sockets,24,16.0,8.34,200.16,Satco,80-2481,Est (same type as NK)
SKCOBR,socket-4-piece-on-off-switch,SOCKET: 4-PIECE with ON/OFF TURN KNOB,brass,active,,Sockets,22,16.0,8.34,183.48,Satco,80-1058,Est (same type as NK)
SKCOBZ,socket-4-piece-on-off-switch,SOCKET: 4-PIECE with ON/OFF TURN KNOB,dark antique brass,active,,Sockets,20,16.0,9.54,190.8,Satco,80-2253,PO 1011 80-2253
SKCONK,socket-4-piece-on-off-switch,SOCKET: 4-PIECE with ON/OFF TURN KNOB,nickel,active,,Sockets,8,16.0,8.34,66.72,Satco,80-1059,Price sheet 80-1059
SKCOUBK,socket-4-piece-with-on-off-switch-and-uno-threads,SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS,black,active,,Sockets,14,18.0,10.2,142.8,Satco,80-2482,Price sheet 80-2482
SKCOUBR,socket-4-piece-with-on-off-switch-and-uno-threads,SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS,brass,active,,Sockets,1,18.0,10.2,10.2,Satco,80-1060,Est (same type as BK)
SKCOUBZ,socket-4-piece-with-on-off-switch-and-uno-threads,SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS,dark antique brass,active,,Sockets,5,18.0,10.2,51.0,Satco,80-2153,Est (same type as BK)
SKCOUGNDBR,socket-4-piece-on-off-switch-with-uno-threads-grounded,"SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS, GROUNDED",brass,active,,Sockets,19,18.0,,,,80-2569,
SKCOUGNDBZ,socket-4-piece-on-off-switch-with-uno-threads-grounded,"SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS, GROUNDED",dark antique brass,active,,Sockets,37,18.0,,,,80-2568,
SKCOUGNDNK,socket-4-piece-on-off-switch-with-uno-threads-grounded,"SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS, GROUNDED",nickel,active,,Sockets,22,18.0,,,,80-2570,
SKCOUNK,socket-4-piece-with-on-off-switch-and-uno-threads,SOCKET: 4-PIECE with ON/OFF TURN KNOB and UNO THREADS,nickel,active,,Sockets,19,18.0,10.2,193.8,Satco,80-1061,Est (same type as BK)
SKCOVAB,socket-cover,Socket Cover,Antique Brass,active,,,20,2.5,1.99,39.8,B&P,11661TA,B&P price 11661TA
SKCOVBK,socket-cover,Socket Cover,Black,active,,,42,2.5,1.52,63.84,B&P,11661TBK,B&P price 11661TBK
SKCOVBR,socket-cover,Socket Cover,Polished Brass,active,,,26,2.5,1.48,38.48,B&P,11661T,B&P price 11661T
SKCOVCP,socket-cover,Socket Cover,Copper,active,,,6,2.5,1.52,9.12,B&P,11661TC,B&P price 11661TC
SKCOVNK,socket-cover,Socket Cover,Polished Nickel,active,,,20,2.5,1.52,30.4,B&P,11661TN,B&P price 11661TN
SKCOVWH,socket-cover,Socket Cover,White,active,,,21,2.5,1.56,32.76,B&P,11661TW,B&P price 11661TW
SKP1-4IPSGNDK,socket-porcelain-keyless-grounded-1-4-ips,"SOCKET: PORCELAIN, KEYLESS, GROUNDED, 1/4 IPS",Default Title,active,,Sockets,9,4.0,3.29,29.61,B&P,,B&P price 48304
SKPDUPLEX,socket-porcelain-duplex,SOCKET: PORCELAIN DUPLEX,Default Title,active,,Sockets,5,6.0,3.49,17.45,B&P,47713,B&P price 47713
SKPFM,socket-flush-mount-porcelain-sign-receptacle-style,"SOCKET: FLUSH MOUNT PORCELAIN, SIGN RECEPTACLE STYLE",Default Title,active,,Sockets,23,4.0,1.68,38.64,Satco,90-1112,PO 1011/1013 90-1112
SKPGNDK,socket-porcelain-keyless-grounded,"SOCKET: PORCELAIN, KEYLESS, GROUNDED",Default Title,active,,Sockets,129,4.0,2.34,301.86,Satco,80-1214,Price sheet 90-1707
SKPKBK,socket-porcelain-keyless,"SOCKET: PORCELAIN, KEYLESS",black,active,,Sockets,31,5.0,2.24,69.44,B&P,48096,B&P price 48096
SKPKBN,socket-porcelain-keyless,"SOCKET: PORCELAIN, KEYLESS",brown,active,,Sockets,-2,5.0,2.24,,B&P,,Est (same as BK)
SKPTINT,socket-interior-push-through,"SOCKET INTERIOR, PUSH-THROUGH",Default Title,active,,,183,1.25,,,,,
SKRINGBKBK,socket-ring-black-bakelite-shade-support-ring,SOCKET RING: BLACK BAKELITE SHADE SUPPORT RING,Default Title,active,,Sockets,260,1.0,,,,80-1389,
SKRINGCBK,shade-support-ring-for-4-piece-socket-with-uno-threads,SOCKET RING: SHADE SUPPORT RING for 4-PIECE SOCKET with UNO THREADS,black,active,,Sockets,98,3.0,0.2,19.6,Satco,,Worksheet
SKRINGCBR,shade-support-ring-for-4-piece-socket-with-uno-threads,SOCKET RING: SHADE SUPPORT RING for 4-PIECE SOCKET with UNO THREADS,brass,active,,Sockets,40,3.0,0.2,8.0,Satco,,Worksheet
SKRINGCBZ,shade-support-ring-for-4-piece-socket-with-uno-threads,SOCKET RING: SHADE SUPPORT RING for 4-PIECE SOCKET with UNO THREADS,dark antique brass,active,,Sockets,93,3.0,0.2,18.6,Satco,,Worksheet
SKRINGCNK,shade-support-ring-for-4-piece-socket-with-uno-threads,SOCKET RING: SHADE SUPPORT RING for 4-PIECE SOCKET with UNO THREADS,nickel,active,,Sockets,99,3.0,0.2,19.8,Satco,,Worksheet
SKSDBK,socket-3-piece-with-dimmer-switch,SOCKET: 3-PIECE with DIMMER SWITCH,black,active,,Sockets,13,10.5,5.5,71.5,Satco,80-2416,Worksheet
SKSDBR,socket-3-piece-with-dimmer-switch,SOCKET: 3-PIECE with DIMMER SWITCH,brass,active,,Sockets,27,10.5,5.5,148.5,Satco,80-1042,Worksheet
SKSDNK,socket-3-piece-with-dimmer-switch,SOCKET: 3-PIECE with DIMMER SWITCH,nickel,active,,Sockets,31,10.5,5.5,170.5,Satco,80-1043,Worksheet
SKSK1-4BR,socket-3-piece-keyless-1-4-ips,"SOCKET: 3-PIECE, KEYLESS, 1/4 IPS",brass,active,,Sockets,38,6.75,,,,,
SKSK1-4NK,socket-3-piece-keyless-1-4-ips,"SOCKET: 3-PIECE, KEYLESS, 1/4 IPS",nickel,active,,Sockets,24,6.75,,,,,
SKSKBK,socket-3-piece-keyless,"SOCKET: 3-PIECE, KEYLESS",black,active,,Sockets,84,6.0,2.35,197.4,Satco,80-2396,Worksheet
SKSKBR,socket-3-piece-keyless,"SOCKET: 3-PIECE, KEYLESS",brass,active,,Sockets,40,6.0,2.35,94.0,Satco,80-1177,Worksheet
SKSKNK,socket-3-piece-keyless,"SOCKET: 3-PIECE, KEYLESS",nickel,active,,Sockets,30,6.0,2.35,70.5,Satco,80-1178,Worksheet
SKSOBK,socket-3-piece-on-off-switch,SOCKET: 3-PIECE with ON/OFF TURN KNOB,black,active,,Sockets,3,8.0,4.2,12.6,Satco,80-2415,Price sheet 80-2415
SKSOBR,socket-3-piece-on-off-switch,SOCKET: 3-PIECE with ON/OFF TURN KNOB,brass,active,,Sockets,0,8.0,4.08,,Satco,80-1179,Est (same type as NK)
SKSONK,socket-3-piece-on-off-switch,SOCKET: 3-PIECE with ON/OFF TURN KNOB,nickel,active,,Sockets,11,8.0,4.08,44.88,Satco,80-1180,PO 1011 80-1180
SMP14P4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-3,5.0,,,,,
SMP14PF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMP16T4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,5.0,,,,,
SMP16TF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMP1824,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,17.0,,,,,
SMP182CP4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-1,8.0,,,,,
SMP182CPF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,16.0,,,,,
SMP182F,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,28.0,,,,,
SMP182P4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,9.0,,,,,
SMP182PF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,17.0,,,,,
SMP182RP4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,6.0,,,,,
SMP182RPF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMP1834,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,9.0,,,,,
SMP183CP4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,8.0,,,,,
SMP183CPF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,16.0,,,,,
SMP183F,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,17.0,,,,,
SMP183P4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,9.0,,,,,
SMP183PF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,17.0,,,,,
SMP183RP4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,6.0,,,,,
SMP183RPF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMP18T4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,7.0,,,,,
SMP18TF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,13.0,,,,,
SMP1C4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,6.0,,,,,
SMP1CF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMP20T4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,5.0,,,,,
SMP20TF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMP22T4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,5.0,,,,,
SMP22TF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
SMPALL4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,25.0,,,,,
SMPALLF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,42.0,,,,,
SMPCPAR4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,7.0,,,,,
SMPCPARF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,9.0,,,,,
SMPCUST4,custom-cloth-covered-wire-samples-selection-1,Custom Cloth-Covered Wire Samples Selection - .01 lb weights,4-inch sample,archived,,Wire,-2,1.25,,,,,
SMPCUSTF,custom-cloth-covered-wire-samples-selection-1,Custom Cloth-Covered Wire Samples Selection - .01 lb weights,foot-long sample,archived,,Wire,-2,2.0,,,,,
SMPOVR4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,5.0,,,,,
SMPOVRF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,6.0,,,,,
SMPPAR4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,6.0,,,,,
SMPPARF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,11.0,,,,,
SMPRPAR4,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,4-inch samples,archived,,Wire,-2,6.0,,,,,
SMPRPARF,cloth-covered-wire-samples-packets,Cloth-Covered Wire Samples Packets - .01 lb weights,foot-long samples,archived,,Wire,-2,7.0,,,,,
STRCOLFEMBK,strain-relief-metal-collar-female,"STRAIN RELIEF: METAL COLLAR, FEMALE",black,active,,Strain Reliefs,37,2.5,,,,,
STRCOLFEMBR,strain-relief-metal-collar-female,"STRAIN RELIEF: METAL COLLAR, FEMALE",brass,active,,Strain Reliefs,99,2.5,,,,,
STRCOLFEMBZ,strain-relief-metal-collar-female,"STRAIN RELIEF: METAL COLLAR, FEMALE",antique brass,active,,Strain Reliefs,878,2.5,,,,,
STRCOLFEMNK,strain-relief-metal-collar-female,"STRAIN RELIEF: METAL COLLAR, FEMALE",nickel,active,,Strain Reliefs,689,2.5,,,,,
STRCOLLBK,strain-relief-metal-collar,STRAIN RELIEF: METAL COLLAR,black,active,,Strain Reliefs,215,2.5,1.26,270.9,B&P,26931BK,B&P price 26931BK
STRCOLLBR,strain-relief-metal-collar,STRAIN RELIEF: METAL COLLAR,brass,active,,Strain Reliefs,142,2.5,1.0,142.0,B&P,26931,B&P price 26931
STRCOLLBZ,strain-relief-metal-collar,STRAIN RELIEF: METAL COLLAR,antique brass,active,,Strain Reliefs,706,2.5,0.71,501.26,B&P,26931A,B&P price 26931A
STRCOLLNK,strain-relief-metal-collar,STRAIN RELIEF: METAL COLLAR,nickel,active,,Strain Reliefs,151,2.5,0.75,113.25,B&P,26931N,B&P price 26931N
STRMETALBK,strain-relief-metal-screw-top,STRAIN RELIEF: METAL SCREW TOP,black,active,,Strain Reliefs,207,2.5,1.32,273.24,B&P,26930BK,B&P price 26930BK
STRMETALBR,strain-relief-metal-screw-top,STRAIN RELIEF: METAL SCREW TOP,brass,active,,Strain Reliefs,949,2.5,1.39,1319.11,B&P,26930,B&P price 26930
STRMETALBZ,strain-relief-metal-screw-top,STRAIN RELIEF: METAL SCREW TOP,antique brass,active,,Strain Reliefs,192,2.5,1.66,318.72,B&P,26930A,B&P price 26930A
STRMETALNK,strain-relief-metal-screw-top,STRAIN RELIEF: METAL SCREW TOP,nickel,active,,Strain Reliefs,136,2.5,1.22,165.92,B&P,26930N,B&P price 26930N
STRPLASBK,strain-relief-plastic-screw-top,STRAIN RELIEF: PLASTIC SCREW TOP,black,active,,Strain Reliefs,242,2.0,,,,,
STRPLASWH,strain-relief-plastic-screw-top,STRAIN RELIEF: PLASTIC SCREW TOP,white,active,,Strain Reliefs,295,2.0,,,,,
SWFLRBK,switch-floor-switch,SWITCH: Push-Button Floor Switch,black,active,,Switches,21,8.25,3.83,80.43,B&P,40122,B&P price 40122
SWFLRWBK,switch-wide-push-button-floor-switch,SWITCH: Wide Push-Button Floor Switch,black,active,,Switches,22,8.0,2.24,49.28,B&P,40151,B&P price 40151
